Brute Force,Dynamic Programming,Greedy,Tabu Search,Simulated Annealing,Genetic Algorithm,Ant Colony Optimization,Particle Swarm Optimization
,32616.0,32570.0,22473.0,25938.0,26498.0,32338.0,23497.0
,32616.0,32570.0,22473.0,25938.0,26498.0,32266.0,23497.0
,32616.0,32570.0,22473.0,25938.0,26498.0,32358.0,23497.0
,32616.0,32570.0,22473.0,25938.0,26498.0,32267.0,23497.0
,32616.0,32570.0,22473.0,25938.0,26498.0,32207.0,23497.0
,32616.0,32570.0,22473.0,25938.0,26498.0,32112.0,23497.0
,32616.0,32570.0,22473.0,25938.0,26498.0,32115.0,24355.0
,32616.0,32570.0,22473.0,25938.0,26498.0,31826.0,24355.0
,32616.0,32570.0,22473.0,25938.0,26498.0,31907.0,24355.0
,32616.0,32570.0,22473.0,25938.0,26498.0,32418.0,24355.0
,32616.0,32570.0,22473.0,25938.0,26498.0,32269.0,24382.0
,32616.0,32570.0,22473.0,25938.0,26498.0,32417.0,24390.0
,32616.0,32570.0,22473.0,25938.0,26498.0,32342.0,25065.0
,32616.0,32570.0,22473.0,25938.0,26498.0,32340.0,25065.0
,32616.0,32570.0,22473.0,25939.0,26498.0,32036.0,25533.0
,32616.0,32570.0,22473.0,25939.0,26498.0,32270.0,25533.0
,32616.0,32570.0,22473.0,25997.0,26498.0,32012.0,25568.0
,32616.0,32570.0,22473.0,25997.0,26498.0,32013.0,25568.0
,32616.0,32570.0,22473.0,25997.0,26498.0,32207.0,25568.0
,32616.0,32570.0,22473.0,25997.0,26498.0,32355.0,25796.0
,32616.0,32570.0,22473.0,25997.0,26498.0,32339.0,25796.0
,32616.0,32570.0,22473.0,25997.0,26498.0,32262.0,25860.0
,32616.0,32570.0,22473.0,25997.0,26498.0,32209.0,26225.0
,32616.0,32570.0,22473.0,25997.0,26498.0,32415.0,27315.0
,32616.0,32570.0,22473.0,25997.0,26498.0,32417.0,27315.0
,32616.0,32570.0,22473.0,25997.0,26498.0,32418.0,27315.0
,32616.0,32570.0,22473.0,25997.0,26498.0,32210.0,27332.0
